City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,High Level,CA,2022-07-28 23:45:05,58.5169,-117.136,80.71,54,40,8.05
293,Lasa,IT,2022-07-28 23:49:19,46.6166,10.7002,63.48,91,98,2.89
294,Hasaki,JP,2022-07-28 23:49:20,35.7333,140.8333,86.4,78,35,12.17
295,Paysandu,UY,2022-07-28 23:49:20,-32.3214,-58.0756,51.6,66,0,7.67
296,Erzin,TR,2022-07-28 23:49:21,36.9559,36.2,76.57,57,0,1.99
297,Saint-Pierre,RE,2022-07-28 23:49:21,-21.3393,55.4781,66.9,73,0,6.91
298,Cabra,ES,2022-07-28 23:49:22,37.4725,-4.4421,77.31,38,0,1.45
299,Kulachi,PK,2022-07-28 23:49:23,31.9286,70.4592,89.53,64,83,3.4
300,Bud,US,2022-07-28 23:49:23,39.447,-86.1758,84.18,73,86,4.27
301,Mondlo,ZA,2022-07-28 23:49:24,-27.983,30.7177,49.21,84,8,4.52
302,Orumiyeh,IR,2022-07-28 23:49:25,37.5527,45.0761,69.35,64,20,2.3
303,Gospic,HR,2022-07-28 23:49:25,44.5461,15.3747,65.89,70,10,3.49
304,Peterhead,GB,2022-07-28 23:49:26,57.5058,-1.7981,57.6,93,61,11.18
305,Gamba,GA,2022-07-28 23:49:26,-2.65,10.0,69.3,91,95,3.11
306,Verkh-Usugli,RU,2022-07-28 23:49:27,52.7,115.1667,54.63,83,42,2.24
307,Pahrump,US,2022-07-28 23:45:01,36.2083,-115.9839,102.25,23,2,5.01
308,Belmonte,BR,2022-07-28 23:49:28,-15.8631,-38.8828,70.59,81,0,6.35
309,San Lawrenz,MT,2022-07-28 23:49:28,36.0553,14.204,80.85,91,0,7.16
310,Ontario,US,2022-07-28 23:49:29,34.0633,-117.6509,103.87,30,40,14.97
311,Isangel,VU,2022-07-28 23:44:54,-19.55,169.2667,75.38,87,100,11.95
312,Marawi,PH,2022-07-28 23:49:30,7.9986,124.2928,75.15,80,100,2.68
313,Soto La Marina,MX,2022-07-28 23:49:30,23.7667,-98.2167,90.77,53,44,17.65
314,Belaya Gora,RU,2022-07-28 23:49:31,68.5333,146.4167,59.94,38,89,12.88
315,Beringovskiy,RU,2022-07-28 23:49:32,63.05,179.3167,49.44,77,100,11.72
316,Shimoda,JP,2022-07-28 23:49:32,34.6667,138.95,89.1,74,45,4.27
317,San Jose,US,2022-07-28 23:49:33,37.3394,-121.895,89.26,55,40,13.8
318,Matamoros,MX,2022-07-28 23:49:34,25.5333,-103.25,89.71,37,75,9.22
319,Faya,SA,2022-07-28 23:49:34,18.3851,42.4509,69.91,46,99,4.59
320,Armilla,ES,2022-07-28 23:50:35,37.141,-3.6185,79.14,38,0,4.0
321,Narsaq,GL,2022-07-28 23:50:35,60.9167,-46.05,45.32,72,16,2.62
322,Yenagoa,NG,2022-07-28 23:50:35,4.9247,6.2642,72.73,95,100,4.0
323,Mahajanga,MG,2022-07-28 23:50:36,-15.7167,46.3167,75.22,57,40,4.61
324,Amasya,TR,2022-07-28 23:50:37,40.6667,35.8333,60.48,85,0,2.93
325,Bengkulu,ID,2022-07-28 23:50:37,-3.8004,102.2655,76.15,85,100,3.58
326,Aksarka,RU,2022-07-28 23:50:38,66.5606,67.7975,61.48,67,75,7.07
327,Omaruru,NA,2022-07-28 23:50:38,-21.4333,15.9333,52.41,44,12,1.68
328,Nuuk,GL,2022-07-28 23:50:39,64.1835,-51.7216,43.88,81,72,3.0
329,Bayburt,TR,2022-07-28 23:50:40,40.2589,40.2278,54.09,78,0,0.36
330,High Prairie,CA,2022-07-28 23:50:40,55.4334,-116.4858,91.47,23,0,8.52
331,Nome,US,2022-07-28 23:50:41,64.5011,-165.4064,57.16,71,0,9.22
332,Tondano,ID,2022-07-28 23:50:41,1.3038,124.9112,73.49,88,82,4.43
333,Baykit,RU,2022-07-28 23:50:42,61.67,96.37,64.81,95,100,4.83
334,Guangyuan,CN,2022-07-28 23:50:42,32.442,105.823,78.89,83,0,1.54
335,Bukachacha,RU,2022-07-28 23:50:43,52.9833,116.9167,62.02,66,8,3.89
336,Gondar,ET,2022-07-28 23:50:43,12.6,37.4667,57.09,93,100,2.82
337,Kalmunai,LK,2022-07-28 23:50:44,7.4167,81.8167,76.32,92,100,5.3
338,Sur,OM,2022-07-28 23:50:44,22.5667,59.5289,80.89,74,98,15.1
339,Luwuk,ID,2022-07-28 23:50:45,-0.9516,122.7875,75.22,97,98,3.31
340,San Cristobal,VE,2022-07-28 23:50:46,7.7669,-72.225,69.98,98,88,1.79
341,Pervoavgustovskiy,RU,2022-07-28 23:50:46,52.2264,35.0552,55.65,88,21,6.85
342,Mangrol,IN,2022-07-28 23:50:47,21.1167,70.1167,80.33,81,97,7.52
343,Gunjur,GM,2022-07-28 23:50:47,13.2019,-16.7339,77.07,94,75,5.75
344,Alofi,NU,2022-07-28 23:50:39,-19.0595,-169.9187,78.69,78,75,17.27
345,Karratha,AU,2022-07-28 23:50:48,-20.7377,116.8463,69.22,48,2,9.53
346,Yeppoon,AU,2022-07-28 23:50:49,-23.1333,150.7333,60.58,65,49,5.64
347,Mount Isa,AU,2022-07-28 23:50:49,-20.7333,139.5,64.17,24,1,17.27
348,Abnub,EG,2022-07-28 23:50:49,27.2696,31.1511,86.22,17,20,5.91
349,Fonte Boa,BR,2022-07-28 23:50:50,-2.4959,-66.2662,77.94,73,75,1.95
350,Half Moon Bay,US,2022-07-28 23:46:41,37.4636,-122.4286,80.91,77,100,17.27
351,Jaicos,BR,2022-07-28 23:50:51,-7.3592,-41.1378,76.03,41,0,5.39
352,Itoman,JP,2022-07-28 23:50:51,26.1247,127.6694,87.82,76,40,11.5
353,Sebrovo,RU,2022-07-28 23:50:52,50.0981,43.2976,73.76,58,68,1.59
354,Liling,CN,2022-07-28 23:50:53,27.6667,113.5,80.55,81,74,4.18
355,Orocue,CO,2022-07-28 23:50:53,4.7912,-71.3354,70.97,96,100,4.88
356,Kashi,CN,2022-07-28 23:50:54,39.4547,75.9797,87.01,16,40,8.95
357,Flagstaff,US,2022-07-28 23:50:54,35.1981,-111.6513,67.32,80,75,18.41
358,Hambantota,LK,2022-07-28 23:50:55,6.1241,81.1185,78.08,85,100,5.82
359,Santa Barbara,US,2022-07-28 23:50:55,34.7333,-120.0343,79.36,42,0,12.66
360,Elko,US,2022-07-28 23:50:57,41.0002,-115.5012,95.05,14,11,5.99
361,Sulya,IN,2022-07-28 23:50:58,12.5667,75.3833,75.78,98,88,1.41
362,Arona,ES,2022-07-28 23:50:59,28.0996,-16.681,69.69,82,0,20.71
363,Comodoro Rivadavia,AR,2022-07-28 23:47:31,-45.8667,-67.5,51.66,43,0,23.02
364,Buala,SB,2022-07-28 23:51:00,-8.145,159.5921,84.02,70,60,10.56
365,Verkhnyaya Inta,RU,2022-07-28 23:51:01,65.9811,60.3094,59.36,62,47,7.78
366,Mikhaylovka,RU,2022-07-28 23:51:01,50.06,43.2379,73.71,65,70,0.67
367,Deer Lake,CA,2022-07-28 23:52:02,49.1667,-57.4316,57.06,88,75,11.5
368,Ancud,CL,2022-07-28 23:49:38,-41.8697,-73.8203,45.23,78,100,4.27
369,Port Blair,IN,2022-07-28 23:52:03,11.6667,92.75,78.84,94,40,2.3
370,Bontang,ID,2022-07-28 23:52:04,0.1333,117.5,77.83,87,75,4.83
371,Mount Pleasant,US,2022-07-28 23:52:04,32.7941,-79.8626,88.12,80,0,14.97
372,Asau,RO,2022-07-28 23:52:05,46.4333,26.4,67.28,83,100,3.13
373,Suntar,RU,2022-07-28 23:52:06,62.1444,117.6319,79.0,59,16,5.88
374,Olinda,BR,2022-07-28 23:52:07,-8.0089,-34.8553,76.73,78,40,5.75
375,Saintes,FR,2022-07-28 23:52:08,45.6667,-0.75,65.95,86,100,6.04
376,Jalingo,NG,2022-07-28 23:52:08,8.8833,11.3667,72.68,93,97,5.5
377,Alice Springs,AU,2022-07-28 23:50:11,-23.7,133.8833,44.15,45,25,0.0
378,Kharitonovo,RU,2022-07-28 23:52:09,61.4009,47.4978,58.51,81,7,4.83
379,Brae,GB,2022-07-28 23:52:10,60.3964,-1.353,53.28,84,100,7.74
380,Lashio,MM,2022-07-28 23:52:10,22.9333,97.75,69.1,98,85,0.22
381,Chuy,UY,2022-07-28 23:52:11,-33.6971,-53.4616,48.11,78,83,14.67
382,Vytegra,RU,2022-07-28 23:52:11,61.0064,36.4481,55.9,94,100,5.21
383,Setubal,PT,2022-07-28 23:52:12,38.5244,-8.8882,69.51,82,0,12.39
384,Watertown,US,2022-07-28 23:52:03,42.3709,-71.1828,83.12,73,75,16.11
385,Kieta,PG,2022-07-28 23:52:13,-6.2167,155.6333,81.57,77,55,3.27
386,Rundu,NA,2022-07-28 23:52:14,-17.9333,19.7667,55.27,35,28,5.26
387,Osoyoos,CA,2022-07-28 23:52:14,49.0331,-119.4524,106.21,16,43,2.3
388,Grand Gaube,MU,2022-07-28 23:52:15,-20.0064,57.6608,70.38,72,1,5.01
389,Zwedru,LR,2022-07-28 23:52:16,6.0667,-8.1281,66.85,93,29,3.31
390,Lunenburg,CA,2022-07-28 23:52:16,44.3835,-64.3155,66.25,63,68,14.97
391,Nhulunbuy,AU,2022-07-28 23:52:17,-12.2333,136.7667,79.41,65,20,18.41
392,Lufilufi,WS,2022-07-28 23:52:17,-13.8745,-171.5986,87.58,79,29,17.4
393,Balkanabat,TM,2022-07-28 23:52:18,39.5108,54.3671,83.21,48,1,5.37
394,Tra Vinh,VN,2022-07-28 23:48:39,9.9347,106.3453,79.03,88,32,4.21
395,Huarmey,PE,2022-07-28 23:52:18,-10.0681,-78.1522,62.47,84,44,11.18
396,Pertuis,FR,2022-07-28 23:52:19,43.6925,5.5028,72.75,52,24,1.72
397,Siderno,IT,2022-07-28 23:52:20,38.2779,16.302,77.34,66,0,9.46
398,Mahibadhoo,MV,2022-07-28 23:52:20,3.7833,72.9667,81.95,76,61,14.32
399,Maceio,BR,2022-07-28 23:52:21,-9.6658,-35.7353,76.44,88,75,2.3
400,Kayanga,TZ,2022-07-28 23:52:21,-1.5303,31.1511,61.3,62,75,1.88
401,Newport,GB,2022-07-28 23:48:50,51.5877,-2.9984,63.45,77,72,3.78
402,Upington,ZA,2022-07-28 23:52:22,-28.4478,21.2561,44.98,61,0,4.61
403,Verkhoyansk,RU,2022-07-28 23:52:22,67.5447,133.385,82.4,38,63,1.28
404,Klyuchevskiy,RU,2022-07-28 23:52:23,53.5317,119.4519,60.12,80,2,4.79
405,Carutapera,BR,2022-07-28 23:52:23,-1.195,-46.02,75.85,89,19,6.26
406,Suba,PH,2022-07-28 23:52:24,10.8438,121.0102,82.69,81,100,10.16
407,Antalaha,MG,2022-07-28 23:53:25,-14.9003,50.2788,68.4,81,44,6.33
408,Cabadiangan,PH,2022-07-28 23:53:25,9.7531,122.4739,81.99,83,100,7.65
409,Sao Joao Do Piaui,BR,2022-07-28 23:53:26,-8.3581,-42.2467,75.78,42,0,5.1
410,Necochea,AR,2022-07-28 23:53:26,-38.5473,-58.7368,48.13,74,98,16.11
411,Kaeo,NZ,2022-07-28 23:53:08,-35.1,173.7833,65.32,75,25,8.61
412,Dubbo,AU,2022-07-28 23:50:36,-32.25,148.6167,50.13,81,39,4.61
413,Ilinskiy,RU,2022-07-28 23:53:27,55.619,38.1182,63.37,88,40,4.47
414,Swift Current,CA,2022-07-28 23:53:28,50.2834,-107.8014,79.61,34,20,3.44
415,Bridlington,GB,2022-07-28 23:53:28,54.0831,-0.1919,60.89,84,100,11.95
416,Port Hedland,AU,2022-07-28 23:53:17,-20.3167,118.5667,64.45,36,0,9.22
417,Kushima,JP,2022-07-28 23:53:29,31.4583,131.2333,80.87,91,58,11.68
418,Katima Mulilo,NA,2022-07-28 23:53:30,-17.5,24.2667,55.96,51,5,5.99
419,Inhambane,MZ,2022-07-28 23:53:30,-23.865,35.3833,62.29,78,0,2.86
420,Hayden,US,2022-07-28 23:53:25,47.766,-116.7866,101.48,25,0,6.91
421,Tual,ID,2022-07-28 23:53:31,-5.6667,132.75,78.42,87,78,21.3
422,Ballina,AU,2022-07-28 23:50:19,-28.8667,153.5667,61.02,76,1,5.19
423,General Roca,AR,2022-07-28 23:53:32,-39.0333,-67.5833,51.89,48,1,11.36
424,Cockburn Town,TC,2022-07-28 23:49:39,21.4612,-71.1419,82.36,69,40,11.5
425,Valverde Del Camino,ES,2022-07-28 23:53:32,37.5751,-6.7543,78.03,49,0,8.28
426,Ekhabi,RU,2022-07-28 23:53:33,53.5102,142.9671,66.58,71,6,5.64
427,Anarrakhi,GR,2022-07-28 23:53:33,40.4833,21.5667,65.62,67,25,1.1
428,Nauta,PE,2022-07-28 23:53:34,-4.5061,-73.5757,76.91,80,94,2.53
429,Maniitsoq,GL,2022-07-28 23:53:34,65.4167,-52.9,41.58,86,97,4.5
430,Broken Hill,AU,2022-07-28 23:53:35,-31.95,141.4333,50.5,42,100,8.1
431,Huainan,CN,2022-07-28 23:53:35,32.6264,116.9969,79.47,80,78,3.53
432,Port Hardy,CA,2022-07-28 23:53:36,50.6996,-127.4199,73.58,64,0,9.22
433,Santa Rosa,PH,2022-07-28 23:49:00,14.3122,121.1114,81.1,89,95,7.18
434,Frolovo,RU,2022-07-28 23:53:37,49.7713,43.6622,72.86,60,37,0.72
435,Katherine,AU,2022-07-28 23:53:37,-14.4667,132.2667,66.52,77,20,11.5
436,Ishigaki,JP,2022-07-28 23:53:38,24.3448,124.1572,82.53,94,75,6.91
437,Tibati,CM,2022-07-28 23:53:38,6.4667,12.6333,65.46,99,100,2.33
438,Osmena,PH,2022-07-28 23:53:39,10.5208,119.9258,83.21,78,100,5.03
439,Maneromango,TZ,2022-07-28 23:53:39,-7.1988,38.7848,64.67,97,55,3.83
440,Port Augusta,AU,2022-07-28 23:53:40,-32.5,137.7667,54.79,45,82,3.78
441,Leningradskiy,RU,2022-07-28 23:53:41,69.3833,178.4167,43.27,73,80,9.37
442,Sachica,CO,2022-07-28 23:53:41,5.5845,-73.5418,57.07,94,90,2.93
443,Ketchikan,US,2022-07-28 23:53:42,55.3422,-131.6461,74.34,62,29,8.28
444,Bata,GQ,2022-07-28 23:53:42,1.8639,9.7658,74.71,88,89,9.64
445,Port Moresby,PG,2022-07-28 23:53:43,-9.4431,147.1797,81.82,74,20,11.5
446,Macapa,BR,2022-07-28 23:50:02,0.0389,-51.0664,80.58,83,75,3.44
447,Saint Stephen,GB,2022-07-28 23:53:43,50.3333,-4.9,61.07,82,57,5.75
448,Luganville,VU,2022-07-28 23:53:44,-15.5333,167.1667,78.33,86,99,3.18
449,Maridi,SS,2022-07-28 23:53:44,4.9158,29.4742,64.76,97,93,1.16
450,Nara,JP,2022-07-28 23:53:45,34.6851,135.8049,89.49,46,20,5.57
451,Laguna,US,2022-07-28 23:53:45,38.421,-121.4238,104.31,36,0,11.5
452,Ayorou,NE,2022-07-28 23:53:46,14.7308,0.9174,80.4,67,99,16.46
453,Morondava,MG,2022-07-28 23:53:47,-20.2833,44.2833,68.79,71,1,5.03
454,Riohacha,CO,2022-07-28 23:53:47,11.5444,-72.9072,78.71,82,92,4.23
455,Boca Del Monte,MX,2022-07-28 23:53:48,19.15,-96.8167,71.53,95,96,2.57
456,Hami,CN,2022-07-28 23:54:49,42.8,93.45,87.33,13,94,10.76
457,Broome,US,2022-07-28 23:52:56,42.2506,-75.833,77.77,68,75,6.91
458,North Platte,US,2022-07-28 23:50:30,41.1239,-100.7654,78.69,51,40,4.61
459,Illapel,CL,2022-07-28 23:54:50,-31.6308,-71.1653,57.24,63,0,2.15
460,Kilindoni,TZ,2022-07-28 23:54:51,-7.9139,39.6668,74.32,83,28,14.07
461,Hvolsvollur,IS,2022-07-28 23:54:52,63.7533,-20.2243,45.19,89,97,2.59
462,Shihezi,CN,2022-07-28 23:54:52,44.3,86.0333,81.14,34,96,7.05
463,Bridgeton,US,2022-07-28 23:54:53,39.4273,-75.2341,85.98,91,86,11.68
464,Nokaneng,BW,2022-07-28 23:54:53,-19.6667,22.2667,56.48,41,0,6.85
465,Bardiyah,LY,2022-07-28 23:54:54,31.7561,25.0865,77.16,82,0,9.6
466,Mecca,SA,2022-07-28 23:54:54,21.4267,39.8261,90.0,30,86,3.31
467,Denpasar,ID,2022-07-28 23:51:19,-8.65,115.2167,74.86,88,75,6.91
468,Naliya,IN,2022-07-28 23:54:55,23.2667,68.8333,81.41,73,74,13.73
469,Biloxi,US,2022-07-28 23:54:56,30.396,-88.8853,86.04,66,0,9.22
470,Waiuku,NZ,2022-07-28 23:54:56,-37.25,174.75,61.66,67,47,11.7
471,Innisfail,AU,2022-07-28 23:54:57,-17.5333,146.0333,68.86,59,25,9.73
472,Takoradi,GH,2022-07-28 23:54:21,4.8845,-1.7554,75.36,79,83,12.15
473,Phangnga,TH,2022-07-28 23:54:57,8.4509,98.5298,77.04,93,52,1.45
474,Grafton,US,2022-07-28 23:54:58,42.207,-71.6856,81.09,78,49,1.01
475,Arawa,PG,2022-07-28 23:54:58,-6.2132,155.5367,82.44,78,58,3.78
476,Samarai,PG,2022-07-28 23:54:59,-10.6167,150.6667,79.11,85,81,13.53
477,San Quintin,MX,2022-07-28 23:54:59,30.4833,-115.95,72.37,70,19,11.41
478,Oksfjord,NO,2022-07-28 23:55:00,70.2396,22.3479,50.18,85,49,3.51
479,Zinder,NE,2022-07-28 23:55:00,13.8072,8.9881,77.04,64,93,4.21
480,Hirara,JP,2022-07-28 23:55:01,24.8,125.2833,85.86,84,20,6.91
481,Dafeng,CN,2022-07-28 23:55:01,23.4517,108.5881,81.84,73,100,1.21
482,Vostok,RU,2022-07-28 23:55:02,46.4856,135.8833,79.27,66,100,1.48
483,Lamar,US,2022-07-28 23:55:02,33.6668,-95.5836,104.99,32,40,9.22
484,Antofagasta,CL,2022-07-28 23:55:03,-23.65,-70.4,56.48,85,62,7.0
485,Bambari,CF,2022-07-28 23:55:03,5.768,20.6757,68.22,97,100,3.02
486,Chubbuck,US,2022-07-28 23:55:04,42.9208,-112.4661,101.14,14,34,8.01
487,Pandan,PH,2022-07-28 23:55:04,14.0453,124.1694,84.4,74,100,9.37
488,Aykhal,RU,2022-07-28 23:52:50,66.0,111.5,75.54,49,17,8.95
489,Santo Antonio De Posse,BR,2022-07-28 23:55:05,-22.6061,-46.9194,73.42,48,43,3.78
490,Khash,IR,2022-07-28 23:55:06,28.2211,61.2158,74.77,68,100,5.06
491,Paita,PE,2022-07-28 23:55:06,-5.0892,-81.1144,65.05,79,9,16.53
492,Ivanovka,KG,2022-07-28 23:55:07,42.8878,75.085,70.14,55,31,1.63
493,Krasnoselkup,RU,2022-07-28 23:53:36,65.7,82.4667,56.53,74,0,8.99
494,Bodden Town,KY,2022-07-28 23:55:07,19.2833,-81.25,84.99,72,40,5.99
495,Vestmannaeyjar,IS,2022-07-28 23:55:08,63.4427,-20.2734,49.91,71,98,5.3
496,Norden,DE,2022-07-28 23:55:09,53.6,7.2,58.96,76,100,12.5
497,Rafai,CF,2022-07-28 23:55:09,4.95,23.9167,67.26,99,100,1.61
498,Paramirim,BR,2022-07-28 23:55:10,-13.4425,-42.2389,66.58,67,6,4.79
499,Kahului,US,2022-07-28 23:52:43,20.8947,-156.47,89.62,45,20,21.85
500,Valparai,IN,2022-07-28 23:55:10,10.3667,76.9667,63.55,91,100,2.42
501,Yelizovo,RU,2022-07-28 23:55:11,53.1873,158.3805,68.14,64,75,4.47
502,Natal,BR,2022-07-28 23:56:11,-5.795,-35.2094,77.22,88,0,5.75
503,Ouesso,CG,2022-07-28 23:56:12,1.6136,16.0517,71.74,86,100,2.19
504,Zavolzhsk,RU,2022-07-28 23:56:12,57.4823,42.1378,61.63,97,16,4.83
505,Goma,CD,2022-07-28 23:56:13,-1.6792,29.2228,63.68,84,83,1.12
506,Susangerd,IR,2022-07-28 23:56:13,31.5608,48.1831,91.4,54,32,11.59
507,Umm Bab,QA,2022-07-28 23:56:14,25.2142,50.8072,88.57,71,87,8.01
508,Wankaner,IN,2022-07-28 23:56:14,22.6167,70.9333,78.55,86,95,8.68
509,Namibe,AO,2022-07-28 23:56:15,-15.1961,12.1522,60.33,85,50,7.11
510,Tiznit,MA,2022-07-28 23:56:16,29.5833,-9.5,71.8,58,0,1.01
511,Portland,US,2022-07-28 23:52:08,45.5234,-122.6762,101.48,42,20,7.0
512,Borba,BR,2022-07-28 23:56:16,-4.3878,-59.5939,81.34,45,12,0.74
513,Freeport,US,2022-07-28 23:54:16,40.6576,-73.5832,85.46,68,74,3.0
514,Salalah,OM,2022-07-28 23:52:07,17.0151,54.0924,74.46,92,97,7.87
515,Yatsushiro,JP,2022-07-28 23:56:17,32.5,130.6,86.4,69,21,5.77
516,Guerrero Negro,MX,2022-07-28 23:52:30,27.9769,-114.0611,75.13,64,24,15.93
517,Galesong,ID,2022-07-28 23:56:18,-5.3166,119.3661,75.22,74,39,5.91
518,Bubaque,GW,2022-07-28 23:51:42,11.2833,-15.8333,79.56,82,35,14.67
519,Oranjemund,NA,2022-07-28 23:56:19,-28.55,16.4333,56.66,72,79,9.37
520,Dingle,PH,2022-07-28 23:53:14,10.9995,122.6711,82.38,82,99,9.35
521,Kamareddi,IN,2022-07-28 23:56:20,18.3167,78.35,76.17,83,83,1.97
522,Oyama,JP,2022-07-28 23:56:20,36.3,139.8,84.58,61,29,2.64
523,Teguldet,RU,2022-07-28 23:56:21,57.3064,88.1667,61.39,83,57,2.39
524,Rio Grande,BR,2022-07-28 23:56:21,-32.035,-52.0986,53.71,84,100,19.91
525,Mehamn,NO,2022-07-28 23:56:22,71.0357,27.8492,48.15,81,100,5.75
526,Platteville,US,2022-07-28 23:54:09,42.7342,-90.4785,75.15,56,40,8.05
527,Davila,PH,2022-07-28 23:56:23,18.4726,120.5763,78.78,75,74,3.31
528,Owerri,NG,2022-07-28 23:56:23,5.4833,7.0304,71.73,98,100,3.62
529,Plettenberg Bay,ZA,2022-07-28 23:56:24,-34.0527,23.3716,60.78,46,0,8.05
530,Honiara,SB,2022-07-28 23:56:25,-9.4333,159.95,86.67,60,41,6.49
531,Neyshabur,IR,2022-07-28 23:56:26,36.2133,58.7958,78.69,32,2,1.72
532,Constitucion,CL,2022-07-28 23:55:57,-35.3333,-72.4167,51.21,72,0,8.61
533,Conceicao Do Araguaia,BR,2022-07-28 23:56:27,-8.2578,-49.2647,78.48,32,3,2.84
534,Pallipattu,IN,2022-07-28 23:56:27,13.3386,79.4449,78.58,84,73,1.59
535,Key West,US,2022-07-28 23:55:26,24.5557,-81.7826,84.99,77,0,18.9
536,Fond Du Lac,US,2022-07-28 23:51:47,43.775,-88.4388,75.29,43,40,10.36
537,Sao Jose Da Coroa Grande,BR,2022-07-28 23:56:29,-8.8978,-35.1478,74.23,86,12,3.42
538,Matadi,CD,2022-07-28 23:56:29,-5.8167,13.45,69.53,84,52,4.34
539,Adre,TD,2022-07-28 23:56:29,13.4667,22.2,74.89,78,95,8.55
540,Jinchang,CN,2022-07-28 23:56:30,38.4953,102.1739,76.57,24,32,5.99
541,Pachino,IT,2022-07-28 23:56:30,36.7186,15.0907,80.08,77,0,5.44
542,Tabou,CI,2022-07-28 23:55:48,4.423,-7.3528,74.3,76,76,9.06
543,Gweta,BW,2022-07-28 23:56:31,-20.1833,25.2333,56.75,34,0,12.17
544,Hurghada,EG,2022-07-28 23:56:32,27.2574,33.8129,84.24,58,0,4.61
545,Boffa,GN,2022-07-28 23:56:32,10.1667,-14.0333,76.5,93,28,8.5
546,Shaki,AZ,2022-07-28 23:56:32,41.0833,47.1667,73.45,73,43,5.21
547,Walvis Bay,NA,2022-07-28 23:56:33,-22.9575,14.5053,50.09,87,1,3.44
548,Abu Zabad,SD,2022-07-28 23:57:34,12.35,29.25,73.09,88,82,10.76
549,Guarapari,BR,2022-07-28 23:57:34,-20.6667,-40.4975,70.9,81,19,14.0
550,Alvaraes,BR,2022-07-28 23:57:35,-3.2208,-64.8042,78.06,62,16,1.28
551,Ravar,IR,2022-07-28 23:57:35,31.2656,56.8055,85.39,47,100,4.7
552,Popondetta,PG,2022-07-28 23:57:36,-8.7537,148.2534,85.66,62,54,2.06
553,Genhe,CN,2022-07-28 23:57:37,50.7833,121.5167,67.98,77,70,2.01
554,Phalombe,MW,2022-07-28 23:57:37,-15.8064,35.6507,53.49,90,5,3.56
555,Andros Town,BS,2022-07-28 23:53:09,24.7,-77.7667,85.96,73,3,17.87
556,Nantucket,US,2022-07-28 23:56:25,41.2835,-70.0995,78.91,93,75,13.8
557,Hohhot,CN,2022-07-28 23:57:39,40.8106,111.6522,66.49,63,75,8.95
558,Kununurra,AU,2022-07-28 23:55:32,-15.7667,128.7333,67.98,40,11,0.0
559,Tygda,RU,2022-07-28 23:57:39,53.1167,126.3333,68.67,91,100,4.63
560,Tarauaca,BR,2022-07-28 23:57:40,-8.1614,-70.7656,77.92,69,81,0.58
561,Strai,NO,2022-07-28 23:57:40,58.2,7.9,50.11,91,5,4.61
562,Takestan,IR,2022-07-28 23:57:41,36.0696,49.6959,71.73,82,44,11.99
563,Asosa,ET,2022-07-28 23:57:41,10.0667,34.5333,60.87,79,100,1.74
